,Unnamed: 0,Unnamed: 0.1,date,ishol/week,group,name,quantity,unit_cogs,monthly_Avgtemp,monthly_avg_FeelsLikeC,monthly_avg_HeatIndexC,monthly_avg_cloudcover,monthly_avg_humidity
175,1869.0,1869.0,2018-01-02,8,ALCOHOL,PIWO PRAZUBR NIEP.0_5 B/ZW,21.0,1.7542857142857098,-3.29,-7.61,0,2,76.04
176,1870.0,1870.0,2018-01-02,8,ALCOHOL,PIWO REDD`S APPLE 0_4L BUT.B\ZWR.,2.0,2.58,-3.29,-7.61,0,2,76.04
177,1871.0,1871.0,2018-01-02,8,ALCOHOL,PIWO REDDS MALINOWE PUSZKA 0_5L,1.0,2.53,-3.29,-7.61,0,2,76.04
178,1872.0,1872.0,2018-01-02,8,ALCOHOL,PIWO REDDS MALINOWY 0_4  BEZ/ZWR,2.0,2.58,-3.29,-7.61,0,2,76.04
179,1873.0,1873.0,2018-01-02,8,ALCOHOL,PIWO REEDS 0_5L PUSZKA JABLKOWE,1.0,2.53,-3.29,-7.61,0,2,76.04
180,1874.0,1874.0,2018-01-02,8,ALCOHOL,PIWO SAMERSBY  0_500 ML PUSZKA,2.0,2.7,-3.29,-7.61,0,2,76.04
181,1875.0,1875.0,2018-01-02,8,ALCOHOL,PIWO SAMERSBY BLACKBERRY 0_5 L PUSZKA,3.0,2.65,-3.29,-7.61,0,2,76.04
182,1876.0,1876.0,2018-01-02,8,ALCOHOL,PIWO TATRA JASNE PE?NE 0_5L BUTELKA ZÓ?T,206.0,1.39,-3.29,-7.61,0,2,76.04
183,1877.0,1877.0,2018-01-02,8,ALCOHOL,PIWO TYSKIE 0_5 L BUT.NIEPAST.,2.0,1.74,-3.29,-7.61,0,2,76.04
184,1878.0,1878.0,2018-01-02,8,ALCOHOL,PIWO TYSKIE 0_5L BUTELKA,221.0,1.5497285067873303,-3.29,-7.61,0,2,76.04
185,1879.0,1879.0,2018-01-02,8,ALCOHOL,PIWO TYSKIE 0_65L BUT,2.0,3.09,-3.29,-7.61,0,2,76.04
186,1880.0,1880.0,2018-01-02,8,ALCOHOL,PIWO TYSKIE PUSZKA 0_5L,112.0,1.9642857142857097,-3.29,-7.61,0,2,76.04
187,1881.0,1881.0,2018-01-02,8,ALCOHOL,PIWO WARKA 0_5L BUT.JASNE PE?NE,2.0,1.45,-3.29,-7.61,0,2,76.04
188,1882.0,1882.0,2018-01-02,8,ALCOHOL,PIWO WARKA 0_5L PUSZKA,8.0,1.97,-3.29,-7.61,0,2,76.04
189,1883.0,1883.0,2018-01-02,8,ALCOHOL,PIWO WARKA RADLER 0_5 L BUT.,14.0,1.95,-3.29,-7.61,0,2,76.04
190,1884.0,1884.0,2018-01-02,8,ALCOHOL,PIWO WARKA RADLER 0_5 PUSZKA,10.0,2.15,-3.29,-7.61,0,2,76.04
191,1885.0,1885.0,2018-01-02,8,ALCOHOL,PIWO WARKA RADLER MAL+CYTR .0_5 B/ZWR,7.0,1.59,-3.29,-7.61,0,2,76.04
192,1886.0,1886.0,2018-01-02,8,ALCOHOL,PIWO WARKA STRONG BUTELKA,3.0,2.14,-3.29,-7.61,0,2,76.04
193,1887.0,1887.0,2018-01-02,8,ALCOHOL,PIWO WOJAK 0_5 L BUTELKA JASNE,225.0,1.2,-3.29,-7.61,0,2,76.04
194,1888.0,1888.0,2018-01-02,8,ALCOHOL,PIWO ZUBR 0_5L BUTELKA,1297.0,1.31661526599846,-3.29,-7.61,0,2,76.04
195,1889.0,1889.0,2018-01-02,8,ALCOHOL,PIWO ZUBR 0_5L PUSZKA,187.0,1.7210695187165799,-3.29,-7.61,0,2,76.04
196,1890.0,1890.0,2018-01-02,8,ALCOHOL,PIWO ZYWIEC 0_5L BUTELKA,20.0,1.7225,-3.29,-7.61,0,2,76.04
197,1891.0,1891.0,2018-01-02,8,ALCOHOL,PIWO ZYWIEC PUSZKA 0_5L,26.0,1.92307692307692,-3.29,-7.61,0,2,76.04
198,3484.0,3484.0,2018-01-02,8,ALCOHOL,METAXA 0_7 L HONEY,1.0,30.79,-3.29,-7.61,0,2,76.04
199,3485.0,3485.0,2018-01-02,8,ALCOHOL,NAP SPIR  ABSOLWENT CYTR.01,42.0,3.0745238095238103,-3.29,-7.61,0,2,76.04
200,3486.0,3486.0,2018-01-02,8,ALCOHOL,NAP SPIR ABSOLWENT POZIOMAKA 0_1 30%,95.0,3.0684210526315803,-3.29,-7.61,0,2,76.04
201,3487.0,3487.0,2018-01-02,8,ALCOHOL,NAP SPIR ABSOLWENT SLIWKA 0_1,137.0,3.06051094890511,-3.29,-7.61,0,2,76.04
202,3488.0,3488.0,2018-01-02,8,ALCOHOL,NAP SPIR BARMANSKA 0_5 L ARBUZ,1.0,5.6,-3.29,-7.61,0,2,76.04
203,3489.0,3489.0,2018-01-02,8,ALCOHOL,NAP SPIR CYTRYNOWKA 0_1 30%,77.0,3.2649350649350604,-3.29,-7.61,0,2,76.04
204,3490.0,3490.0,2018-01-02,8,ALCOHOL,NAP SPIR CYTRYNOWKA 30% 200ML,22.0,6.44590909090909,-3.29,-7.61,0,2,76.04
205,3491.0,3491.0,2018-01-02,8,ALCOHOL,NAP SPIR GREJPFRUTOWA 0_1 30%,20.0,3.1945,-3.29,-7.61,0,2,76.04
206,3492.0,3492.0,2018-01-02,8,ALCOHOL,NAP SPIR KRAKOWSKA 0_2 SLIWKA,1.0,5.76,-3.29,-7.61,0,2,76.04
207,3493.0,3493.0,2018-01-02,8,ALCOHOL,NAP SPIR SASKA SLIWKA 0_1,25.0,2.79,-3.29,-7.61,0,2,76.04
208,3494.0,3494.0,2018-01-02,8,ALCOHOL,NAP SPIR SASKA SLIWKA 0_2,4.0,4.99,-3.29,-7.61,0,2,76.04
209,3495.0,3495.0,2018-01-02,8,ALCOHOL,NAP SPIR SOPLICA CYTRYNA 0_5 L,1.0,15.75,-3.29,-7.61,0,2,76.04
210,3496.0,3496.0,2018-01-02,8,ALCOHOL,NAP SPIR SOPLICA CZ.PORZECZKA 0_1 L,3.0,3.79,-3.29,-7.61,0,2,76.04
211,3497.0,3497.0,2018-01-02,8,ALCOHOL,NAP SPIR SOPLICA PIGWOWA 0_1,17.0,3.66882352941176,-3.29,-7.61,0,2,76.04
212,3498.0,3498.0,2018-01-02,8,ALCOHOL,NAP SPIR SOPLICA SLIWKOWA 0_1,5.0,3.82,-3.29,-7.61,0,2,76.04
213,3499.0,3499.0,2018-01-02,8,ALCOHOL,NAP SPIR SOPLICA WISNIOWA 0_5 L,3.0,16.14,-3.29,-7.61,0,2,76.04
214,3500.0,3500.0,2018-01-02,8,ALCOHOL,NAP SPIR SOPLICA WISNIOWA 36% 0_1L,5.0,3.69,-3.29,-7.61,0,2,76.04
215,3501.0,3501.0,2018-01-02,8,ALCOHOL,NAP SPIR SOPLICA Z PIGWA 0_5 L,1.0,16.61,-3.29,-7.61,0,2,76.04
216,3502.0,3502.0,2018-01-02,8,ALCOHOL,NAP SPIR WISNIOWKA  0_1 L,6.0,3.19,-3.29,-7.61,0,2,76.04
217,3503.0,3503.0,2018-01-02,8,ALCOHOL,NAP SPIR ZOLADKOWA GORZKA 36% 0_2L,13.0,8.075384615384621,-3.29,-7.61,0,2,76.04
218,3504.0,3504.0,2018-01-02,8,ALCOHOL,NAP SPIR ZOLADKOWA GORZKA Z MIETA 0_2L,10.0,8.105,-3.29,-7.61,0,2,76.04
219,3505.0,3505.0,2018-01-02,8,ALCOHOL,NAP SPIR ZOLADKOWA GORZKA- MIETA 0_5L,3.0,17.45,-3.29,-7.61,0,2,76.04
220,3506.0,3506.0,2018-01-02,8,ALCOHOL,NAP SPIR ZO?ADKOWA GORZKA 0_1 36%,20.0,4.14,-3.29,-7.61,0,2,76.04
221,3507.0,3507.0,2018-01-02,8,ALCOHOL,NAP SPIR ZO?ADKOWA GORZKA Z FIG? 0_2,2.0,8.35,-3.29,-7.61,0,2,76.04
222,3508.0,3508.0,2018-01-02,8,ALCOHOL,NAP SPIR ZO?ADKOWA Z MIETA 0_1 ML,20.0,4.1355,-3.29,-7.61,0,2,76.04
223,3509.0,3509.0,2018-01-02,8,ALCOHOL,NAP SPOLICA PRZYPALANA 0_5 L,1.0,16.7,-3.29,-7.61,0,2,76.04
224,3510.0,3510.0,2018-01-02,8,ALCOHOL,RUM GOLD 0_2,1.0,8.55,-3.29,-7.61,0,2,76.04
225,3511.0,3511.0,2018-01-02,8,ALCOHOL,WHISKY  GRANS 0_5 L,1.0,25.86,-3.29,-7.61,0,2,76.04
226,3512.0,3512.0,2018-01-02,8,ALCOHOL,WODKA 1906 0_1 ML,119.0,3.16571428571429,-3.29,-7.61,0,2,76.04
227,3513.0,3513.0,2018-01-02,8,ALCOHOL,WODKA 1906 0_2L,33.0,5.57,-3.29,-7.61,0,2,76.04
228,3514.0,3514.0,2018-01-02,8,ALCOHOL,WODKA ABSOLWENT 0_2L,3.0,6.55,-3.29,-7.61,0,2,76.04
229,3515.0,3515.0,2018-01-02,8,ALCOHOL,WODKA ABSOLWENT 0_5L,2.0,13.79,-3.29,-7.61,0,2,76.04
230,3516.0,3516.0,2018-01-02,8,ALCOHOL,WODKA BARMANSKA WISN.0_5 L 21%,1.0,5.51,-3.29,-7.61,0,2,76.04
231,3517.0,3517.0,2018-01-02,8,ALCOHOL,WODKA BOLS 0_7L 40%,1.0,25.4,-3.29,-7.61,0,2,76.04
232,3518.0,3518.0,2018-01-02,8,ALCOHOL,WODKA CZYSTA DE LUXE 0_5 L,5.0,14.0,-3.29,-7.61,0,2,76.04
233,3519.0,3519.0,2018-01-02,8,ALCOHOL,WODKA CZYSTA DE LUXE 40% 0_7L,1.0,22.3,-3.29,-7.61,0,2,76.04
234,3520.0,3520.0,2018-01-02,8,ALCOHOL,WODKA FINLA. 0_5 +ZESTAW SMAKOWY,1.0,41.36,-3.29,-7.61,0,2,76.04
235,3521.0,3521.0,2018-01-02,8,ALCOHOL,WODKA KRUPNIK GRAPEFRUIT.0_5 L,1.0,17.29,-3.29,-7.61,0,2,76.04
236,3522.0,3522.0,2018-01-02,8,ALCOHOL,WODKA KRUPNIK PREMIUM 0_2L,20.0,6.39,-3.29,-7.61,0,2,76.04
237,3523.0,3523.0,2018-01-02,8,ALCOHOL,WODKA KRUPNIK PREMIUM 0_5 L,23.0,13.4539130434783,-3.29,-7.61,0,2,76.04
238,3524.0,3524.0,2018-01-02,8,ALCOHOL,WODKA KRUPNIK PREMIUM 0_7 L,2.0,20.77,-3.29,-7.61,0,2,76.04
239,3525.0,3525.0,2018-01-02,8,ALCOHOL,WODKA LUKSUSOWA 0_2L,7.0,7.1,-3.29,-7.61,0,2,76.04
240,3526.0,3526.0,2018-01-02,8,ALCOHOL,WODKA LUKSUSOWA 0_5L 40%,1.0,16.74,-3.29,-7.61,0,2,76.04
241,3527.0,3527.0,2018-01-02,8,ALCOHOL,WODKA SOBIESKI 0_5L 40%,1.0,14.44,-3.29,-7.61,0,2,76.04
242,3528.0,3528.0,2018-01-02,8,ALCOHOL,WODKA SOBIESKI 0_7L 40%,1.0,20.34,-3.29,-7.61,0,2,76.04
243,3529.0,3529.0,2018-01-02,8,ALCOHOL,WODKA STOCK 0_5 L GAZOWANA,1.0,20.54,-3.29,-7.61,0,2,76.04
244,3530.0,3530.0,2018-01-02,8,ALCOHOL,WODKA STOCK 0_7L,2.0,24.99,-3.29,-7.61,0,2,76.04
245,3531.0,3531.0,2018-01-02,8,ALCOHOL,WODKA WALET 0_2 40%,14.0,5.66,-3.29,-7.61,0,2,76.04
246,3532.0,3532.0,2018-01-02,8,ALCOHOL,WODKA WALET 0_5 L 40%,2.0,13.09,-3.29,-7.61,0,2,76.04
247,3533.0,3533.0,2018-01-02,8,ALCOHOL,WODKA WYBOROWA 0_2 GRUSZKA 30%,3.0,7.07,-3.29,-7.61,0,2,76.04
248,3534.0,3534.0,2018-01-02,8,ALCOHOL,WODKA WYBOROWA 0_2 PORZECZKA 30%,3.0,7.07,-3.29,-7.61,0,2,76.04
249,3535.0,3535.0,2018-01-02,8,ALCOHOL,WODKA WYBOROWA 0_5 L,2.0,16.74,-3.29,-7.61,0,2,76.04
250,3536.0,3536.0,2018-01-02,8,ALCOHOL,WODKA WYBOROWA 0_7L,1.0,24.62,-3.29,-7.61,0,2,76.04
251,3537.0,3537.0,2018-01-02,8,ALCOHOL,WODKA WYBOROWA 40% 0_2L BUT.,4.0,6.98,-3.29,-7.61,0,2,76.04
252,3538.0,3538.0,2018-01-02,8,ALCOHOL,WODKA ZUBR  0_2 L 40%,1.0,5.48,-3.29,-7.61,0,2,76.04
253,3539.0,3539.0,2018-01-02,8,ALCOHOL,WODKA ZUBR 0_5 L,14.0,12.3314285714286,-3.29,-7.61,0,2,76.04
254,3540.0,3540.0,2018-01-02,8,ALCOHOL,WODKA ZUBR 0_9,72.0,2.7459722222222203,-3.29,-7.61,0,2,76.04
255,3541.0,3541.0,2018-01-02,8,ALCOHOL,WODKA ZUBROWKA BIALA 0_2L,13.0,6.6223076923076905,-3.29,-7.61,0,2,76.04
256,3542.0,3542.0,2018-01-02,8,ALCOHOL,WODKA ZUBROWKA CZARNA 0_5 L 40%,1.0,21.92,-3.29,-7.61,0,2,76.04
257,3543.0,3543.0,2018-01-02,8,ALCOHOL,WODKA ZUBROWKA CZARNA 0_7 L,1.0,29.54,-3.29,-7.61,0,2,76.04
258,3544.0,3544.0,2018-01-02,8,ALCOHOL,WODKA ZUBRÓWKA BIALA 0_1,20.0,3.747,-3.29,-7.61,0,2,76.04
259,3545.0,3545.0,2018-01-02,8,ALCOHOL,WODKA ZUBRÓWKA BIA?A 0_5 L,33.0,13.7848484848485,-3.29,-7.61,0,2,76.04
260,3546.0,3546.0,2018-01-02,8,ALCOHOL,WODKA ZUBRÓWKA BIA?A 0_7 L,5.0,20.99,-3.29,-7.61,0,2,76.04
261,3547.0,3547.0,2018-01-02,8,ALCOHOL,NAP SPIR SOPLICA WISNIA 0_2,5.0,7.38,-3.29,-7.61,0,2,76.04
262,3548.0,3548.0,2018-01-02,8,ALCOHOL,SZAMPAN DORATO ROZOWE P/SLODKIE 0_75 L,1.0,7.86,-3.29,-7.61,0,2,76.04
263,3549.0,3549.0,2018-01-02,8,ALCOHOL,SZAMPAN SOWIETSKOJE IGRIST.0_7 L,14.0,2.87,-3.29,-7.61,0,2,76.04
264,3550.0,3550.0,2018-01-02,8,ALCOHOL,WINO BARON CZ/PÓ?S? 0_75 L,1.0,5.98,-3.29,-7.61,0,2,76.04
265,3551.0,3551.0,2018-01-02,8,ALCOHOL,WINO BIALE P/WYTR GRUZJA 0_75L,1.0,10.97,-3.29,-7.61,0,2,76.04
266,3552.0,3552.0,2018-01-02,8,ALCOHOL,WINO BULGARIS BIALE P/SL 0_75L,1.0,5.0,-3.29,-7.61,0,2,76.04
267,3553.0,3553.0,2018-01-02,8,ALCOHOL,WINO BULGARIS POL/SLODKIE ROZOWE 0_75,2.0,5.0,-3.29,-7.61,0,2,76.04
268,3554.0,3554.0,2018-01-02,8,ALCOHOL,WINO CANELLI BIA,1.0,9.9,-3.29,-7.61,0,2,76.04
269,3555.0,3555.0,2018-01-02,8,ALCOHOL,WINO CARLO ROSSI TRUSK.,1.0,13.94,-3.29,-7.61,0,2,76.04
270,3556.0,3556.0,2018-01-02,8,ALCOHOL,WINO FRESCO CZER/P SLOD,1.0,6.57,-3.29,-7.61,0,2,76.04
271,3557.0,3557.0,2018-01-02,8,ALCOHOL,WINO GRENACHE ROZE 0_7 PÓL/S?ODKIE,1.0,9.3,-3.29,-7.61,0,2,76.04
272,3558.0,3558.0,2018-01-02,8,ALCOHOL,WINO MOGEN 0_7 P/S?OD CZERW CONCORD,1.0,13.01,-3.29,-7.61,0,2,76.04
273,3559.0,3559.0,2018-01-02,8,ALCOHOL,WINO PROSECCO 0_75 L MUSUJ B/WYTRAW,1.0,17.99,-3.29,-7.61,0,2,76.04
274,3560.0,3560.0,2018-01-02,8,ALCOHOL,WINO SPECIAL CHERRY 1 L,1.0,6.22,-3.29,-7.61,0,2,76.04
275,3561.0,3561.0,2018-01-02,8,ALCOHOL,WINO STAROPOLSKIE CHERRY 0_75 CZ/SLODKIE,1.0,6.75,-3.29,-7.61,0,2,76.04
276,3562.0,3562.0,2018-01-02,8,ALCOHOL,WINO TOTINO CHERRY VERMOUTH 1L,1.0,9.8,-3.29,-7.61,0,2,76.04
277,3563.0,3563.0,2018-01-02,8,ALCOHOL,WINO WALDWEIN 0_75 L POZOMKA S?ODKIE,1.0,7.6,-3.29,-7.61,0,2,76.04
278,3564.0,3564.0,2018-01-02,8,ALCOHOL,WINO WALDWEIN MALINA 0_75 L SLODKIE,1.0,7.6,-3.29,-7.61,0,2,76.04
279,3581.0,3581.0,2018-01-03,9,ALCOHOL,PIWO BOJAN FAJRANT 0_5 L B/ZWR,2.0,1.79,0.165,-4.03,1,2,73.23
280,3582.0,3582.0,2018-01-03,9,ALCOHOL,PIWO BOJAN KOKOS 0_5 L B/ZWR,1.0,3.02,0.165,-4.03,1,2,73.23
281,3583.0,3583.0,2018-01-03,9,ALCOHOL,PIWO BOJAN STRAZACKIE 0_5 L B/ZW,8.0,2.63,0.165,-4.03,1,2,73.23
282,3584.0,3584.0,2018-01-03,9,ALCOHOL,PIWO CIECHAN LAGEROWE 0_5 L B/ZW,1.0,2.45,0.165,-4.03,1,2,73.23
283,3585.0,3585.0,2018-01-03,9,ALCOHOL,PIWO CIECHAN MIODOWE 0_5 L B/ZW,1.0,3.78,0.165,-4.03,1,2,73.23
284,3586.0,3586.0,2018-01-03,9,ALCOHOL,PIWO CIECHAN PRZENICZNE 0_5 L B/ZWROT,3.0,3.78,0.165,-4.03,1,2,73.23
285,3587.0,3587.0,2018-01-03,9,ALCOHOL,PIWO DEBOWE MOCNE 0_5L BUTELKA,55.0,1.78345454545455,0.165,-4.03,1,2,73.23
286,3588.0,3588.0,2018-01-03,9,ALCOHOL,PIWO DEBOWE MOCNE 0_5L PUSZKA,7.0,2.44,0.165,-4.03,1,2,73.23
287,3589.0,3589.0,2018-01-03,9,ALCOHOL,PIWO DESPERADOS 0_4 L,10.0,2.5789999999999997,0.165,-4.03,1,2,73.23
288,3590.0,3590.0,2018-01-03,9,ALCOHOL,PIWO DESPERADOS 0_4 L 6%  B/BEZW,5.0,2.67,0.165,-4.03,1,2,73.23
289,3591.0,3591.0,2018-01-03,9,ALCOHOL,PIWO EB 0_5 L B/ZWR,9.0,1.75,0.165,-4.03,1,2,73.23
290,3592.0,3592.0,2018-01-03,9,ALCOHOL,PIWO EB 0_5 L PUSZKA,1.0,1.69,0.165,-4.03,1,2,73.23
291,3593.0,3593.0,2018-01-03,9,ALCOHOL,PIWO FOX 0_5 L PUSZKA MOCNE,46.0,1.16,0.165,-4.03,1,2,73.23
292,3594.0,3594.0,2018-01-03,9,ALCOHOL,PIWO FOX 0_5L PUSZKA JASNE,23.0,1.12,0.165,-4.03,1,2,73.23
293,3595.0,3595.0,2018-01-03,9,ALCOHOL,PIWO HARNAS 0_5L BUTELKA,6.0,1.23,0.165,-4.03,1,2,73.23
294,3596.0,3596.0,2018-01-03,9,ALCOHOL,PIWO HARNAS 0_5L PUSZKA,1.0,1.8,0.165,-4.03,1,2,73.23
295,3597.0,3597.0,2018-01-03,9,ALCOHOL,PIWO HEINEKEN 0_5L B BEZ ZWROT,6.0,2.2,0.165,-4.03,1,2,73.23
296,3598.0,3598.0,2018-01-03,9,ALCOHOL,PIWO KSIAZECE IPA 0_5 B/ZWR,12.0,3.15,0.165,-4.03,1,2,73.23
297,3599.0,3599.0,2018-01-03,9,ALCOHOL,PIWO KSIAZECE PSZENICZNE 0_5 B/ZWR,6.0,2.43,0.165,-4.03,1,2,73.23
298,3600.0,3600.0,2018-01-03,9,ALCOHOL,PIWO LECH  FREE 0_5 L  B/ZWR,7.0,2.02,0.165,-4.03,1,2,73.23
299,3601.0,3601.0,2018-01-03,9,ALCOHOL,PIWO LECH  MOITO 0_5 L B/ZW,5.0,0.82,0.165,-4.03,1,2,73.23
300,3602.0,3602.0,2018-01-03,9,ALCOHOL,PIWO LECH PILS 0_5L BUTELKA,166.0,1.87,0.165,-4.03,1,2,73.23
301,3603.0,3603.0,2018-01-03,9,ALCOHOL,PIWO LECH PILS 0_5L PUSZKA,24.0,1.99,0.165,-4.03,1,2,73.23
302,3604.0,3604.0,2018-01-03,9,ALCOHOL,PIWO LECH PREMIUM 0_5L  PUSZKA,54.0,2.06222222222222,0.165,-4.03,1,2,73.23
303,3605.0,3605.0,2018-01-03,9,ALCOHOL,PIWO LECH PREMIUM 0_5L BUTELKA,116.0,1.71,0.165,-4.03,1,2,73.23
304,3606.0,3606.0,2018-01-03,9,ALCOHOL,PIWO LECH SHANDY 0_5 BUT,3.0,1.97,0.165,-4.03,1,2,73.23
305,3607.0,3607.0,2018-01-03,9,ALCOHOL,PIWO LOMZA EXPORT 0_5L BUT/BEZ.,2.0,1.68,0.165,-4.03,1,2,73.23
306,3608.0,3608.0,2018-01-03,9,ALCOHOL,PIWO LWOWEK MALINA 0_5 L B/ZW,3.0,2.78,0.165,-4.03,1,2,73.23
307,3609.0,3609.0,2018-01-03,9,ALCOHOL,PIWO LWOWEK PORTER 0_5 L B/ZWR,1.0,3.89,0.165,-4.03,1,2,73.23
308,3610.0,3610.0,2018-01-03,9,ALCOHOL,PIWO MOCNE POLSKIE 0_33L,30.0,1.06,0.165,-4.03,1,2,73.23
309,3611.0,3611.0,2018-01-03,9,ALCOHOL,PIWO NAMYS?OW 0_5 B/BEZW,6.0,1.63,0.165,-4.03,1,2,73.23
310,3612.0,3612.0,2018-01-03,9,ALCOHOL,PIWO OKOCIM 0_5 L RADLER B/Z LIMON,2.0,1.82,0.165,-4.03,1,2,73.23
311,3613.0,3613.0,2018-01-03,9,ALCOHOL,PIWO OKOCIM PILS 0_5 B/ZWROTNA,19.0,1.57,0.165,-4.03,1,2,73.23
312,3614.0,3614.0,2018-01-03,9,ALCOHOL,PIWO PRAZUBR NIEP.0_5 B/ZW,4.0,1.45,0.165,-4.03,1,2,73.23
313,3615.0,3615.0,2018-01-03,9,ALCOHOL,PIWO REDDS MALINOWY 0_4  BEZ/ZWR,4.0,2.58,0.165,-4.03,1,2,73.23
314,3616.0,3616.0,2018-01-03,9,ALCOHOL,PIWO SOMERSBI APPLE SECCO 0_5 PUSZKA,3.0,1.48,0.165,-4.03,1,2,73.23
315,3617.0,3617.0,2018-01-03,9,ALCOHOL,PIWO SOMERSBY  0_4 B/BEZW,3.0,2.77,0.165,-4.03,1,2,73.23
316,3618.0,3618.0,2018-01-03,9,ALCOHOL,PIWO SOMERSBY 0_4 L BUTELKA BLACKBERRY,3.0,2.77,0.165,-4.03,1,2,73.23
317,3619.0,3619.0,2018-01-03,9,ALCOHOL,PIWO TATRA JASNE PE?NE 0_5L BUTELKA ZÓ?T,180.0,1.39,0.165,-4.03,1,2,73.23
318,3620.0,3620.0,2018-01-03,9,ALCOHOL,PIWO TATRA PILS 0_5L PUSZKA,8.0,1.81,0.165,-4.03,1,2,73.23
319,3621.0,3621.0,2018-01-03,9,ALCOHOL,PIWO TYSKIE 0_5L BUTELKA,213.0,1.55140845070423,0.165,-4.03,1,2,73.23
320,3622.0,3622.0,2018-01-03,9,ALCOHOL,PIWO TYSKIE 0_65L BUT,2.0,3.09,0.165,-4.03,1,2,73.23
321,3623.0,3623.0,2018-01-03,9,ALCOHOL,PIWO TYSKIE KLASYCZNE 0_5 BUT.ZW,2.0,1.64,0.165,-4.03,1,2,73.23
322,3624.0,3624.0,2018-01-03,9,ALCOHOL,PIWO TYSKIE PUSZKA 0_5L,110.0,1.9607272727272702,0.165,-4.03,1,2,73.23
323,3625.0,3625.0,2018-01-03,9,ALCOHOL,PIWO WARKA 0_5L BUT.JASNE PE?NE,4.0,1.45,0.165,-4.03,1,2,73.23
324,3626.0,3626.0,2018-01-03,9,ALCOHOL,PIWO WARKA 0_5L PUSZKA,10.0,1.764,0.165,-4.03,1,2,73.23
325,3627.0,3627.0,2018-01-03,9,ALCOHOL,PIWO WARKA RADL JAB+GRUSZKA 0_5 L PUSZ,2.0,2.29,0.165,-4.03,1,2,73.23
326,3628.0,3628.0,2018-01-03,9,ALCOHOL,PIWO WARKA RADLER 0% MIETA B/ZWROT,1.0,2.05,0.165,-4.03,1,2,73.23
327,3629.0,3629.0,2018-01-03,9,ALCOHOL,PIWO WARKA RADLER 0% PUSZKA,1.0,2.43,0.165,-4.03,1,2,73.23
328,3630.0,3630.0,2018-01-03,9,ALCOHOL,PIWO WARKA RADLER 0_5 L BUT.,2.0,1.95,0.165,-4.03,1,2,73.23
329,3631.0,3631.0,2018-01-03,9,ALCOHOL,PIWO WARKA RADLER 0_5 PUSZKA,3.0,2.1,0.165,-4.03,1,2,73.23
330,3632.0,3632.0,2018-01-03,9,ALCOHOL,PIWO WARKA RADLER MALI+CYTR 0_5 L PUSZKA,1.0,2.29,0.165,-4.03,1,2,73.23
331,3633.0,3633.0,2018-01-03,9,ALCOHOL,PIWO WARKA STRONG BUTELKA,2.0,2.14,0.165,-4.03,1,2,73.23
332,3634.0,3634.0,2018-01-03,9,ALCOHOL,PIWO WARKA STRONG PUSZKA,12.0,2.63,0.165,-4.03,1,2,73.23
333,3635.0,3635.0,2018-01-03,9,ALCOHOL,PIWO WOJAK 0_5 L BUTELKA JASNE,272.0,1.16470588235294,0.165,-4.03,1,2,73.23
334,3636.0,3636.0,2018-01-03,9,ALCOHOL,PIWO ZATECKY 0_5 L B/ZWROT,2.0,1.71,0.165,-4.03,1,2,73.23
335,3637.0,3637.0,2018-01-03,9,ALCOHOL,PIWO ZUBR 0_5L BUTELKA,1918.0,1.33916058394161,0.165,-4.03,1,2,73.23
336,3638.0,3638.0,2018-01-03,9,ALCOHOL,PIWO ZUBR 0_5L PUSZKA,257.0,1.7456420233463001,0.165,-4.03,1,2,73.23
337,3639.0,3639.0,2018-01-03,9,ALCOHOL,PIWO ZYWIEC 0_5 L B/ALK. B/ZWR,1.0,1.69,0.165,-4.03,1,2,73.23
338,3640.0,3640.0,2018-01-03,9,ALCOHOL,PIWO ZYWIEC 0_5L BUTELKA,20.0,1.7425,0.165,-4.03,1,2,73.23
339,3641.0,3641.0,2018-01-03,9,ALCOHOL,PIWO ZYWIEC PORTER 0_5L,3.0,3.0,0.165,-4.03,1,2,73.23
340,3642.0,3642.0,2018-01-03,9,ALCOHOL,PIWO ZYWIEC PUSZKA 0_5L,7.0,1.95,0.165,-4.03,1,2,73.23
341,5412.0,5412.0,2018-01-03,9,ALCOHOL,METAXSA 0_7 L 38%,1.0,27.95,0.165,-4.03,1,2,73.23
342,5413.0,5413.0,2018-01-03,9,ALCOHOL,NAP SPIR  ABSOLWENT CYTR.01,50.0,3.0610000000000004,0.165,-4.03,1,2,73.23
343,5414.0,5414.0,2018-01-03,9,ALCOHOL,NAP SPIR ABSOLWENT POZIOMAKA 0_1 30%,104.0,3.0676923076923104,0.165,-4.03,1,2,73.23
344,5415.0,5415.0,2018-01-03,9,ALCOHOL,NAP SPIR ABSOLWENT SLIWKA 0_1,179.0,3.07508379888268,0.165,-4.03,1,2,73.23
345,5416.0,5416.0,2018-01-03,9,ALCOHOL,NAP SPIR BARMANSKA 0_5 L,1.0,5.6,0.165,-4.03,1,2,73.23
346,5417.0,5417.0,2018-01-03,9,ALCOHOL,NAP SPIR BARMANSKA 0_5 L ARBUZ,1.0,5.6,0.165,-4.03,1,2,73.23
347,5418.0,5418.0,2018-01-03,9,ALCOHOL,NAP SPIR CYTRYNOWKA 0_1 30%,92.0,3.2629347826087005,0.165,-4.03,1,2,73.23
