,date,sku,group,name,quantity,unit_cogs,agg_cogs,unit_revenue,gross_margin,sunrise,sunset,HeatIndexC,cloudcover,humidity,tempC,Avgtemp
20221,2018-01-11,9921,ICE_CREAMS_FROZEN,LODY PYSZNE 220 ML,19.0,"1,59",30.21,2.09,23.94,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20222,2018-01-11,12276,ICE_CREAMS_FROZEN,LODY ROLADA CASSATE WANILIA WISNIA,2.0,"6,57",13.14,9.51,30.91,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20223,2018-01-11,7263,ICE_CREAMS_FROZEN,LODY ROLLER,3.0,"1,05",3.15,1.14,7.89,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20224,2018-01-11,15496,ICE_CREAMS_FROZEN,LODY ROZEK NORDIS,9.0,"1,66",14.94,2.28,27.19,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20225,2018-01-11,5120,ICE_CREAMS_FROZEN,LODY SORBET 450 ML,2.0,"6,38",12.76,8.56,25.47,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20226,2018-01-11,9224,ICE_CREAMS_FROZEN,LODY TORTUFFO CZEKOLADA,2.0,"2,35",4.7,2.59,9.27,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20227,2018-01-11,9053,GENERAL,LOWICZ DZEM CZEKO WISNIA 250 G,1.0,"5,16",5.16,7.4,30.27,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20228,2018-01-11,10324,GENERAL_FOOD,LOWICZ DZEM MALINOWY N/S? 280 G,2.0,"2,81",5.62,3.88,27.58,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20229,2018-01-11,8609,CANNED_PATE,LOWICZ DZEM TRUSKAWKOWY N/S?,1.0,"2,81",2.81,3.88,27.58,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20230,2018-01-11,8610,CANNED_PATE,LOWICZ DZEM WISNIA N/S?.,2.0,"2,78",5.56,4.03,31.02,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20231,2018-01-11,8373,CANNED_PATE,LOWICZ POWIDLA WEGIERKOWE 310G,2.0,"3,66",7.32,5.55,34.05,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20232,2018-01-11,1999,CHEMISTRY,LUDWIK D/NACZYN 1L MIETOW,2.0,"3,99",7.98,5.68,29.75,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20233,2018-01-11,14685,CHEMISTRY,LUDWIK D/NACZYN BALSAM 500ML,3.0,"2,25",6.75,3.22,30.12,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20234,2018-01-11,18613,DAIRY_CHESSE,?ACIATY SEKEK SMIETANKOWY 135 G,33.0,"1,73",57.18,2.62,33.96,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20235,2018-01-11,17630,DAIRY_CHESSE,?ACIATY SEREK Z CEBULA I SZCZ_135G,4.0,"1,74",6.96,2.66,34.59,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20236,2018-01-11,15906,DAIRY_CHESSE,?ACIATY SEREK Z CZOSNKIEM 135 G,4.0,"1,74",6.96,2.66,34.59,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20237,2018-01-11,10181,DAIRY_CHESSE,?ACIATY SEREK Z ?OSOSIEM 135 G,8.0,"2,06",16.48,3.04,32.24,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20238,2018-01-11,10597,BREAD,M BULKA Z RODZYNKAMI,17.0,"1,77",30.09,1.84,3.8,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20239,2018-01-11,10327,BREAD,M CHLEB DUZY KROJONY,21.0,"4,42",92.84,4.95,10.71,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20240,2018-01-11,9435,BREAD,M CHLEB MALY,114.5,"2,42",277.12,2.95,18.02,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20241,2018-01-11,9436,BREAD,M CHLEB MALY KROJONY,407.5,"2,86",1163.9,3.13,8.78,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20242,2018-01-11,9439,BREAD,M CHLEB PSZENNY,5.0,"2,1",10.5,2.85,26.32,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20243,2018-01-11,9437,BREAD,M CHLEB RAZOWY,107.5,"3,65",392.74,4.47,18.33,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20244,2018-01-11,12118,BREAD,M CHLEB RUSTYKALNY,28.0,"2,73",76.49,3.3,17.15,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20245,2018-01-11,18555,GENERAL_FOOD,MAJONEZ 180 G PEGAZ,3.0,"2,04",6.12,2.77,26.35,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20246,2018-01-11,10198,GENERAL,MAK EKOMAK 500 G SWIDERKI,15.0,"1,75",26.25,2.56,31.64,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20247,2018-01-11,4667,GENERAL_FOOD,MAK MIELONY 200 G BACK MIT,3.0,"3,43",10.29,4.75,27.79,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20248,2018-01-11,5674,GROATS_RICE_PASTA,MAK SULMA MUSZELKA 100% DURUM,1.0,"2,3",2.3,3.8,39.47,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20249,2018-01-11,1268,GROATS_RICE_PASTA,MAK SULMA NITKA ROSOLOWA 400G,3.0,"2,11",6.33,2.85,25.96,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20250,2018-01-11,2556,GROATS_RICE_PASTA,MAK SULMA NITKA SPAGHETTI 500G,16.0,"2,39",38.3,3.42,30.01,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20251,2018-01-11,7389,GENERAL,MAK SULMA PAPPARDELE 320 G,1.0,"2,39",2.39,3.48,31.32,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20252,2018-01-11,8705,GROATS_RICE_PASTA,MAK ZLOTY LAN 500G  PENE,5.0,"1,09",5.45,1.7,35.88,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20253,2018-01-11,7703,GROATS_RICE_PASTA,MAK ZLOTY LAN KOLANKO DUZE 500 G,5.0,"1,04",5.2,1.7,38.82,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20254,2018-01-11,7704,GROATS_RICE_PASTA,MAK ZLOTY LAN MUSZELKA 500 G,3.0,"1,09",3.27,1.7,35.88,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20255,2018-01-11,83,GROATS_RICE_PASTA,MAK ZLOTY LAN NITKA DOMOWA 250,16.0,"1,01",16.16,1.7,40.59,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20256,2018-01-11,9899,GROATS_RICE_PASTA,MAK ZLOTY LAN SPAGHETTI 500G,1.0,"1,01",1.01,1.51,33.11,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20257,2018-01-11,1249,GROATS_RICE_PASTA,MAK ZLOTY LAN SWIDERKI 500 G,7.0,1,7.0,1.7,41.18,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20258,2018-01-11,3996,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,MAK.LUBELLA MUSZELKA MORSKA 400G,7.0,"2,82",19.74,3.8,25.79,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20259,2018-01-11,8389,GENERAL,MAKA  Z AMARANTUSA 250,2.0,"4,22",8.44,3.48,-21.26,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20260,2018-01-11,3532,GROATS_RICE_PASTA,MAKA EXTRA WYPIEK BASIA 1 KG,5.0,"2,92",14.6,3.8,23.16,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20261,2018-01-11,8383,GENERAL,MAKA GRYCZANA 500 G,1.0,6,6.0,4.88,-22.95,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20262,2018-01-11,8337,GENERAL,MAKA KOKOSOWA 1 KG,1.0,"8,15",8.15,6.54,-24.62,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20263,2018-01-11,2755,GROATS_RICE_PASTA,MAKA KOSZALINSKA  STOISLAW 1KG,17.0,"1,85",31.45,2.47,25.1,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20264,2018-01-11,16058,GROATS_RICE_PASTA,MAKA KRUPCZATKA  ZLOTY LAN TYP 450 1KG,1.0,"1,36",1.36,2.2,38.18,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20265,2018-01-11,8339,GROATS_RICE_PASTA,MAKA KRUPCZATKA 1KG STOISLAW,1.0,"1,96",1.96,2.66,26.32,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20266,2018-01-11,8342,GENERAL,MAKA RYZOWA 500 G,3.0,"3,67",11.01,3.52,-4.36,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20267,2018-01-11,8387,GENERAL,MAKA RYZOWA 500 G,3.0,"3,43",10.29,2.9,-18.28,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20268,2018-01-11,370,GROATS_RICE_PASTA,MAKA TORTOWA 1KG STOISLAW,20.0,"2,06",41.2,2.79,26.16,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20269,2018-01-11,16553,GROATS_RICE_PASTA,MAKA TORTOWA BASIA 1 KG,19.0,"1,95",37.0,2.66,26.79,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20270,2018-01-11,15950,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,MAKA TORTOWA ZLOTY LAN TYP 450 1KG,16.0,"1,2",19.2,1.7,29.41,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20271,2018-01-11,16559,GROATS_RICE_PASTA,MAKA WROCLAWSKA BASIA 1 KG,2.0,"1,93",3.86,2.56,24.61,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20272,2018-01-11,15951,GROATS_RICE_PASTA,MAKA WROCLAWSKA ZLOTY LAN TYP 500 1KG,9.0,"1,12",10.04,1.63,31.56,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20273,2018-01-11,3276,GROATS_RICE_PASTA,MAKA ZIEMNIACZANA 1KG,3.0,"3,56",10.68,4.62,22.94,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20274,2018-01-11,1247,GENERAL_FOOD,MAKA ZIEMNIACZANA 500G,4.0,"1,59",6.36,2.77,42.6,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20275,2018-01-11,3134,GROATS_RICE_PASTA,MAKA ZIEMNIACZANA 500G NIECHLOW,4.0,"1,79",7.16,2.69,33.46,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20276,2018-01-11,10271,GROATS_RICE_PASTA,MAKARON ABAK BABUNI 250G 2 JAJ,4.0,"1,49",5.96,2.2,32.27,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20277,2018-01-11,10262,DAIRY_CHESSE,MAKARON ARC-POL 250 G ?EZKI,5.0,"1,04",5.2,1.51,31.13,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20278,2018-01-11,10289,GROATS_RICE_PASTA,MAKARON ARC-POL MUSZELKA MALA 250 G,4.0,"1,04",4.16,1.51,31.13,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20279,2018-01-11,169,GROATS_RICE_PASTA,MAKARON CZANIECKI 250G SWOJSKI,55.0,"2,11",115.85,2.85,26.09,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20280,2018-01-11,18920,GROATS_RICE_PASTA,MAKARON CZANIECKI GNIAZDKO 2,5.0,"3,91",19.55,5.7,31.4,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20281,2018-01-11,16887,GROATS_RICE_PASTA,MAKARON CZANIECKI NITECZKA WALCOW. 500GR,4.0,"4,08",16.32,5.7,28.42,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20282,2018-01-11,16888,GROATS_RICE_PASTA,MAKARON CZANIECKI NITKA WALCOWANA 500G,2.0,"4,04",8.08,5.7,29.12,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20283,2018-01-11,78,GROATS_RICE_PASTA,MAKARON CZANIECKI RYZOWY 250 G,4.0,"2,32",9.28,3.32,30.12,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20284,2018-01-11,9243,GROATS_RICE_PASTA,MAKARON GWIAZDKI CZANIEC 250 G,7.0,"1,04",7.28,1.51,31.13,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20285,2018-01-11,9882,GROATS_RICE_PASTA,MAKARON LITERKI 250 G POLMAK,1.0,"1,87",1.87,2.68,30.22,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20286,2018-01-11,17664,GROATS_RICE_PASTA,MAKARON LUBELLA MUSZELKA DROBNA,3.0,"2,37",7.11,3.8,37.63,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20287,2018-01-11,9069,GROATS_RICE_PASTA,MAKARON MUSZLA  BARONIA 500G,2.0,"8,98",17.96,11.82,24.03,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20288,2018-01-11,77,GROATS_RICE_PASTA,MAKARON NITKA CIETA 500G LUBELLA,3.0,"2,37",7.11,3.8,37.63,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20289,2018-01-11,13278,GROATS_RICE_PASTA,MAKARON PIORA LUBELLA 400G,4.0,"2,69",10.76,3.8,29.21,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20290,2018-01-11,5849,GROATS_RICE_PASTA,MAKARON POL MLYN 500 G NITKA DURUM,2.0,"3,23",6.46,4.28,24.44,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20291,2018-01-11,5851,GROATS_RICE_PASTA,MAKARON POL MLYN 500 G SWIDEREK DURUM,2.0,"3,49",6.98,4.75,26.53,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20292,2018-01-11,5848,GROATS_RICE_PASTA,MAKARON POL.MLYN SPAGHETTI 500G,1.0,"3,49",3.49,4.75,26.53,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20293,2018-01-11,16116,GROATS_RICE_PASTA,MAKARON SULMA GNIAZDKA 400G,2.0,"2,02",4.04,3.42,40.94,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20294,2018-01-11,1185,GROATS_RICE_PASTA,MAKARON TRADYCYJNY 250 G KLUSECZKI,6.0,"1,76",10.56,2.75,36.0,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20295,2018-01-11,18114,FISH,MAKRELA W CIESCIE LUZ,1.985,"19,48",38.67,25.03,22.16,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20296,2018-01-11,1057,FISH,MAKRELA WEDZONA,2.09,"12,65",26.44,16.18,21.82,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20297,2018-01-11,3289,DAIRY_CHESSE,MAR DELMA EXT O SMAKI SMIET .450 G,4.0,"2,25",9.0,2.97,24.24,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20298,2018-01-11,3344,OILS,MAR DELMA EXTRA 450 G,29.0,"2,27",65.88,2.99,23.96,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20299,2018-01-11,1366,OILS,MAR KASIA 250G,32.0,"1,63",52.16,2.09,22.01,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20300,2018-01-11,16342,DAIRY_CHESSE,MAR NIEZBEDNA KOSTKA 250GR,43.0,"1,02",43.86,1.32,22.73,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20301,2018-01-11,1362,OILS,MAR PALMA BIELMAR 250G Z MURZYNKIEM,35.0,"1,87",65.45,2.3,18.87,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20302,2018-01-11,2557,OILS,MAR PALMA KRUSZWICA 250G,30.0,"1,27",38.1,1.8,29.44,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20303,2018-01-11,2285,DAIRY_CHESSE,MAR SMAKOWITA 450 G,15.0,"2,26",33.91,2.85,20.68,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20304,2018-01-11,5401,OILS,MAR ZWYKLA 250G KRUSZWICA,63.0,"1,19",74.76,1.7,30.2,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20305,2018-01-11,9241,ICE_CREAMS_FROZEN,MARCHEW KOSTKA 450G NORDIS,2.0,"2,62",5.24,3.5,25.14,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20306,2018-01-11,4367,VEGETABLES,MARCHEW MINI CALA -NORDIS,2.0,"4,38",8.76,5.99,26.88,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20307,2018-01-11,4097,GENERAL,MARCHEW Z GROSZKIEM+KUKURYDZA  470 G SLO,5.0,"1,81",9.05,3.05,40.66,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20308,2018-01-11,7807,SPICES,MARCO-POLP 18 ZIO? SW MATEUSZA 50 G,1.0,"2,85",2.85,3.8,25.0,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20309,2018-01-11,5493,OILS,MARGARYNA NIEZB?DNA Z MAS?EM 500G,4.0,"1,87",7.48,2.43,23.05,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20310,2018-01-11,10275,SWEETS,MARMOLADA 320 G STOVIT,5.0,"2,94",14.7,4.2,30.0,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20311,2018-01-11,10276,SWEETS,MARMOLADA 600 G STOVIT,2.0,"4,97",9.94,7.1,30.0,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20312,2018-01-11,3860,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,MARMOLADA SLONECZNY OGROD 550 G,2.0,"2,7",5.4,4.15,34.94,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20313,2018-01-11,9585,GENERAL,MARYNATA 160 G WEGIERSKA,1.0,"2,53",2.53,3.62,30.11,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20314,2018-01-11,19407,GENERAL_FOOD,MASA MAKOWA 850 G,4.0,"5,17",20.68,7.4,30.14,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20315,2018-01-11,13302,CIGARETTES,MASCOTTTE BIBULKA 50 SZT,4.0,"0,59",2.36,1.05,43.81,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20316,2018-01-11,2042,DAIRY_CHESSE,MASLANKA NATURALNA MRAGOWSKA,6.0,"2,06",12.36,2.85,27.72,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20317,2018-01-11,11668,DAIRY_CHESSE,MASLANKA SREMSKA 1 L,41.0,2,81.81,2.75,27.44,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20318,2018-01-11,7493,DAIRY_CHESSE,MASLO KLAROWANE KOSTKA 200G,2.0,"6,54",13.07,6.89,5.15,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20319,2018-01-11,19578,OILS,MASLO ROSLINNE 250 G KRUSZ,4.0,"1,96",7.84,2.58,24.03,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20320,2018-01-11,1314,OILS,MASLO ROSLINNE ZPT WARSZAWA 500G,3.0,"3,06",9.18,4.43,30.93,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20321,2018-01-11,6006,SWEETS,MENTOS RAINBOW 37_5 G,3.0,"1,48",4.44,2.35,37.02,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20322,2018-01-11,9484,CHEWING_GUM_LOLIPOPS,MENTOS STRONG MINT 38G,5.0,"1,48",7.4,2.42,38.84,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20323,2018-01-11,4417,MEAT,METKA CEBULOWA KG,0.625,"17,1",10.69,21.9,21.91,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20324,2018-01-11,3858,MEAT,METKA ?OSOSIOWA,1.735,"10,99",19.07,13.73,19.97,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20325,2018-01-11,13300,ICE_CREAMS_FROZEN,MIESZANKA 7 SKL.CALFFOST,5.0,"3,01",15.05,3.99,24.56,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20326,2018-01-11,10151,GENERAL,MIKUS KREM Z PALUSZKAMI 25 G,5.0,"1,45",7.25,2.19,33.79,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20327,2018-01-11,19449,SWEETS,MILKA 100GR BIALA CZEKOLADA,10.0,"2,43",24.3,3.65,33.42,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20328,2018-01-11,15895,SWEETS,MILKA CARAMEL 100G,2.0,"2,53",5.06,3.41,25.81,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20329,2018-01-11,8306,SWEETS,MILKA CZEK.NADZ 37 G,8.0,"0,68",5.44,0.98,30.61,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20330,2018-01-11,16966,SWEETS,MILKA CZEKOL.100 G Z OREO,3.0,"2,66",7.98,3.41,21.99,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20331,2018-01-11,257,SWEETS,MILKA CZEKOLADA BAKALIE 100G,2.0,"2,21",4.41,3.41,35.34,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20332,2018-01-11,7468,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,MIOD WIELOKWIATOWY 220 G BASNIOWA PASI,2.0,"3,9",7.8,5.58,30.11,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20333,2018-01-11,9731,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,MIX EKSTRA PASLECKIE 200G.,9.0,"2,11",19.03,2.95,28.32,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20334,2018-01-11,9987,CHEMISTRY,MLECZKO CIF DO CZYSZCZENIA 540GR,2.0,"7,43",14.86,10.62,30.04,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20335,2018-01-11,15685,CHEMISTRY,MLECZKO CZYSZCZACE 750 ML CYTRYNA,1.0,"2,99",2.99,4.63,35.42,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20336,2018-01-11,2,DAIRY_CHESSE,MLEKO 3_2% MLECZ.ZAGRODA,25.0,"1,82",45.61,2.62,30.32,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20337,2018-01-11,10211,DAIRY_CHESSE,MLEKO B/LAKTOZY 3_5 % 1 L,16.0,"2,4",38.4,3.34,28.14,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20338,2018-01-11,8348,GENERAL,MLEKO KOKOSOWE 250 ML CZEKOLADA,2.0,"3,4",6.8,4.48,24.11,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20339,2018-01-11,8874,DAIRY_CHESSE,MLEKO LACIATE 2%1L,6.0,"1,94",11.64,2.75,29.45,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20340,2018-01-11,10260,DAIRY_CHESSE,MLEKO LOWICKIE 1L 2%,12.0,"1,89",22.68,2.47,23.48,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20341,2018-01-11,7949,CHIPS_FLAKES,MLEKOLAKI CHOCO MUSZELKI 300G,1.0,"2,93",2.93,4.06,27.83,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20342,2018-01-11,10287,CHIPS_FLAKES,MONETY CZEKOLADOWE,69.0,"0,13",8.97,0.4,67.5,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20343,2018-01-11,8438,GENERAL,MOZZARELLA 125 G MINI,3.0,"3,06",9.18,4.2,27.14,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20344,2018-01-11,746,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,MUSZTARDA PIEKIELNNA 200G PEGAZ,8.0,"1,33",10.64,1.86,28.49,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20345,2018-01-11,3099,GENERAL_FOOD,MUSZTARDA SAREPSKA 0_9L PEGAZ,1.0,"3,72",3.72,4.87,23.61,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20346,2018-01-11,744,KETCH_CONCETRATE_MUSTARD_MAJO_HORSERADISH,MUSZTARDA SAREPSKA 200G PEGAZ,4.0,"1,32",5.28,1.86,29.03,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20347,2018-01-11,745,GENERAL_FOOD,MUSZTARDA STOLOWA 200G PEGAZ,44.0,"1,33",58.52,1.86,28.49,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20348,2018-01-11,15999,CHEMISTRY,MYDLO ARKO EXTRA 90 G,4.0,"0,99",3.96,1.5,34.0,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20349,2018-01-11,2419,CHEMISTRY,MYDLO BAMBINO 90 G,3.0,"1,3",3.9,1.94,32.99,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20350,2018-01-11,5388,CHEMISTRY,MYDLO BIALY JELEN 150 G,1.0,"2,99",2.99,3.98,24.87,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20351,2018-01-11,3843,CHEMISTRY,MYDLO DOVE 100G EXFOLIATING,2.0,"1,79",3.58,3.24,44.75,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20352,2018-01-11,10222,CHEMISTRY,MYDLO DOVE KOSTKA 100G BUTTER,2.0,"1,79",3.58,3.24,44.75,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20353,2018-01-11,4064,CHEMISTRY,MYDLO LUKSJA 90 G LINEN,2.0,"1,16",2.32,1.74,33.33,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20354,2018-01-11,18267,CHEMISTRY,MYDLO PALMOLIVE 90 G MILD,4.0,"1,2",4.8,2.07,42.03,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20355,2018-01-11,9956,CHEMISTRY,MYDLO SAFINA JASMIN 90GR,1.0,"0,8",0.8,1.21,33.88,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20356,2018-01-11,6764,CHEMISTRY,MYDLO SZARE 175 G,1.0,"1,59",1.59,2.28,30.26,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20357,2018-01-11,4725,CHEMISTRY,MYD?O LUKSJA W KOSTCE ROCE 90G,8.0,"0,99",7.92,1.62,38.89,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20358,2018-01-11,11117,GENERAL_FOOD,NALESNIKI Z SEREM 400 G,4.0,"4,57",18.28,5.55,17.66,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20359,2018-01-11,9544,DRINK_JUICE,NAP AQA 1_5 L GAZ CYTR+LIMONKA,15.0,"0,79",11.85,1.13,30.09,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20360,2018-01-11,3480,GENERAL_FOOD,NAP AQA 1_5 L GAZ ZURAWINA,7.0,"0,73",5.11,1.13,35.4,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20361,2018-01-11,5544,DRINK_JUICE,NAP AQA 1_5 L N/GAZ CYTRYNA,20.0,"0,79",15.8,1.13,30.09,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20362,2018-01-11,5768,DRINK_JUICE,NAP AQA PLUS 0_5 L CYTR+MIETA,19.0,"0,55",10.45,0.8,31.25,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20363,2018-01-11,3048,SWEETS,NAP AQA PLUS 1_5 L GAZ JAB+PIGWA,11.0,"0,79",8.69,1.13,30.09,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20364,2018-01-11,2226,GENERAL_FOOD,NAP BAHAMA 1 L ANANAS,4.0,"2,32",9.28,3.32,30.12,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20365,2018-01-11,2227,DRINK_JUICE,NAP BAHAMA 1 L POMARANCZ,13.0,"2,8",36.44,3.99,29.75,08:48 AM,04:45 PM,-1,38,73,0,-1.0
20366,2018-01-11,1823,DRINK_JUICE,NAP BAHAMA JAB?KOWY 100% 1 L,8.0,"1,87",14.96,2.85,34.39,08:48 AM,04:45 PM,-1,38,73,0,-1.0
